date,day_of_data,day_of_week,direction_of_travel_name,fips_state_code,functional_classification_name,month_of_data,station_id,traffic_volume_counted_after_0000_to_0100,traffic_volume_counted_after_0100_to_0200,traffic_volume_counted_after_0200_to_0300,traffic_volume_counted_after_0300_to_0400,traffic_volume_counted_after_0400_to_0500,traffic_volume_counted_after_0500_to_0600,traffic_volume_counted_after_0600_to_0700,traffic_volume_counted_after_0700_to_0800,traffic_volume_counted_after_0800_to_0900,traffic_volume_counted_after_0900_to_1000,traffic_volume_counted_after_1000_to_1100,traffic_volume_counted_after_1100_to_1200,traffic_volume_counted_after_1200_to_1300,traffic_volume_counted_after_1300_to_1400,traffic_volume_counted_after_1400_to_1500,traffic_volume_counted_after_1500_to_1600,traffic_volume_counted_after_1600_to_1700,traffic_volume_counted_after_1700_to_1800,traffic_volume_counted_after_1800_to_1900,traffic_volume_counted_after_1900_to_2000,traffic_volume_counted_after_2000_to_2100,traffic_volume_counted_after_2100_to_2200,traffic_volume_counted_after_2200_to_2300,traffic_volume_counted_after_2300_to_2400,year_of_data,month_name_of_data,day_name_of_week,sum_of_traffic_on_this_date,state_names,state_names_full
11/3/15,3,3,South,55,Urban,11,180002,62,52,54,81,158,405,776,1144,903,806,816,756,796,820,819,924,1032,1045,699,472,316,262,212,149,15,November,Tuesday,13559,WI,Wisconsin
11/3/15,3,3,South,1,Urban,11,28,22,25,19,13,46,87,18,25,76,213,206,227,232,129,191,192,168,45,27,9,15,12,4,5,15,November,Tuesday,2006,AL,Alabama
11/3/15,3,3,West,36,Urban,11,586,386,175,79,94,239,1166,1986,1920,1258,1603,1532,1412,1354,1334,1729,1801,1531,1708,1623,1733,1465,1147,971,753,15,November,Tuesday,28999,NY,New York
11/3/15,3,3,West,12,Rural,11,600366,88,64,63,59,100,134,261,314,359,372,394,368,382,407,385,418,426,344,261,207,177,140,106,78,15,November,Tuesday,5907,FL,Florida
11/3/15,3,3,South,44,Urban,11,8113,634,380,323,352,590,1464,3428,4582,3553,3364,3217,3338,3336,3388,3875,3779,2936,3546,3829,3209,2323,1854,1608,1230,15,November,Tuesday,60138,RI,Rhode Island
11/3/15,3,3,South,55,Urban,11,676113,13,13,8,6,20,23,66,165,166,203,237,345,374,378,357,372,476,532,366,229,204,98,66,30,15,November,Tuesday,4747,WI,Wisconsin
11/3/15,3,3,South,56,Rural,11,00017S,1,1,0,0,8,19,38,33,37,41,37,37,39,42,48,46,68,67,34,20,15,16,7,3,15,November,Tuesday,657,WY,Wyoming
11/3/15,3,3,East,39,Urban,11,618,2,5,5,1,8,52,130,164,78,97,118,135,203,198,278,315,361,309,157,90,46,43,34,23,15,November,Tuesday,2852,OH,Ohio
11/3/15,3,3,South,4,Rural,11,100995,1,4,1,2,1,6,14,39,47,56,80,58,77,62,63,84,68,36,31,12,11,5,5,1,15,November,Tuesday,764,AZ,Arizona
11/4/15,4,4,East,19,Rural,11,259,15,9,7,9,17,51,111,158,154,151,114,150,148,169,183,319,357,333,178,126,96,131,31,52,15,November,Wednesday,3069,IA,Iowa
11/4/15,4,4,North,56,Urban: Collector,11,98,2,6,1,0,1,5,14,6,8,10,14,8,3,8,11,8,13,8,7,2,3,9,3,1,15,November,Wednesday,151,WY,Wyoming
11/4/15,4,4,West,51,Urban,11,140078,187,114,87,90,180,451,1337,2869,3391,2000,1658,1652,1869,2048,2118,2688,3676,4000,2773,1461,1240,944,550,306,15,November,Wednesday,37689,VA,Virginia
11/4/15,4,4,East,51,Urban,11,150104,69,42,15,29,56,227,736,1048,1250,923,873,947,993,1088,1182,1487,1885,2105,1338,773,572,445,230,151,15,November,Wednesday,18464,VA,Virginia
11/4/15,4,4,South,32,Urban,11,252110,11,7,4,4,31,144,544,963,592,362,323,357,375,361,428,539,704,724,380,226,188,171,77,50,15,November,Wednesday,7565,NV,Nevada
11/4/15,4,4,South,49,Urban,11,629,16,6,9,14,20,76,291,475,521,303,267,283,288,326,360,575,733,801,462,251,234,627,336,63,15,November,Wednesday,7337,UT,Utah
11/4/15,4,4,North,51,Rural,11,20141,231,184,201,208,235,379,543,750,782,835,1014,1073,997,1053,1021,1002,1131,1045,730,587,622,486,336,294,15,November,Wednesday,15739,VA,Virginia
11/4/15,4,4,North,55,Rural,11,540001,2,3,1,0,5,17,25,35,40,39,53,48,48,39,47,57,64,48,24,20,14,15,7,4,15,November,Wednesday,655,WI,Wisconsin
11/4/15,4,4,East,51,Urban,11,40514,79,44,47,58,113,324,887,1965,1700,964,720,671,730,721,754,950,1416,1628,954,488,337,232,161,125,15,November,Wednesday,16068,VA,Virginia
11/5/15,5,5,South,51,Rural,11,110035,148,161,142,152,203,242,363,562,715,713,902,1005,922,1031,1058,999,1028,881,692,584,525,431,346,282,15,November,Thursday,14087,VA,Virginia
11/5/15,5,5,South,49,Urban,11,711,103,78,52,64,55,123,160,246,261,247,301,335,348,393,583,709,818,774,547,324,271,248,215,171,15,November,Thursday,7426,UT,Utah
11/5/15,5,5,East,1,Urban,11,718,96,81,71,143,409,675,997,1273,1046,831,821,874,893,904,980,1074,1095,1024,809,558,468,392,299,202,15,November,Thursday,16015,AL,Alabama
11/5/15,5,5,East,33,Rural,11,349002,7,14,9,33,70,241,444,398,318,285,265,241,239,260,304,329,366,325,190,145,99,84,39,33,15,November,Thursday,4738,NH,New Hampshire
11/5/15,5,5,West,19,Rural,11,111,58,22,17,23,22,56,132,282,312,315,293,276,303,421,476,542,563,502,347,199,179,131,77,39,15,November,Thursday,5587,IA,Iowa
11/6/15,6,6,South,12,Urban,11,930198,41,14,11,26,54,131,320,651,704,315,282,249,235,265,275,340,275,298,283,239,190,140,131,103,15,November,Friday,5572,FL,Florida
11/6/15,6,6,North,27,Urban,11,315,345,255,226,245,673,2305,5081,6096,4861,4161,3625,3795,3770,3811,4138,4346,4479,4730,3667,2342,1956,1608,1317,858,15,November,Friday,68690,MN,Minnesota
11/6/15,6,6,South,12,Urban,11,939952,29,16,16,32,74,219,942,1691,1438,897,789,745,686,739,703,848,822,1021,812,701,515,425,211,115,15,November,Friday,14486,FL,Florida
11/7/15,7,7,West,16,Urban,11,94,79,58,40,26,31,69,149,321,422,408,491,557,605,708,677,818,776,802,658,489,413,334,303,170,15,November,Saturday,9404,ID,Idaho
11/7/15,7,7,East,40,Rural,11,AVC059,6,13,9,4,8,32,38,41,35,34,39,38,53,47,37,55,50,63,51,53,23,12,17,11,15,November,Saturday,769,OK,Oklahoma
11/7/15,7,7,North,12,Urban,11,900164,52,24,23,25,38,58,105,192,295,356,568,482,414,475,480,471,562,544,468,399,316,244,195,141,15,November,Saturday,6927,FL,Florida
11/7/15,7,7,West,13,Urban,11,36,47,20,20,31,30,105,138,192,333,396,492,545,615,566,510,473,443,365,307,272,188,155,119,92,15,November,Saturday,6454,GA,Georgia
11/7/15,7,7,West,42,Rural,11,391,32,11,4,8,28,53,113,258,311,355,341,368,358,337,306,275,280,253,204,125,118,102,80,64,15,November,Saturday,4384,PA,Pennsylvania
11/8/15,8,1,North,39,Urban,11,609,161,146,98,38,49,70,77,115,220,336,536,693,804,838,791,769,775,743,631,532,408,311,219,126,15,November,Sunday,9486,OH,Ohio
11/8/15,8,1,South,53,Urban,11,R091AA,314,196,169,129,131,202,330,516,688,957,1116,1286,1375,1406,1420,1459,1483,1343,1159,985,779,578,459,307,15,November,Sunday,18787,WA,Washington
11/8/15,8,1,North,42,Rural,11,802,29,15,15,11,15,53,22,35,40,76,76,97,106,96,89,93,106,97,73,50,53,42,36,12,15,November,Sunday,1337,PA,Pennsylvania
11/8/15,8,1,East,21,Rural,11,022P13,12,1,9,5,2,18,9,14,40,60,68,92,88,87,93,121,96,108,67,51,25,28,10,12,15,November,Sunday,1116,KY,Kentucky
11/8/15,8,1,East,12,Urban,11,570318,84,68,58,59,63,96,123,211,321,400,465,481,469,541,502,527,503,467,370,283,219,152,134,119,15,November,Sunday,6715,FL,Florida
11/9/15,9,2,South,39,Urban,11,765,10,3,2,0,8,31,87,201,205,162,218,225,271,288,286,344,366,378,294,188,132,79,33,29,15,November,Monday,3840,OH,Ohio
11/9/15,9,2,West,19,Rural,11,119,19,9,7,11,30,113,265,477,346,249,257,252,322,298,344,464,505,415,243,142,117,70,50,39,15,November,Monday,5044,IA,Iowa
11/9/15,9,2,Southwest,16,Rural,11,144,9,5,1,4,5,26,36,82,94,106,117,129,120,136,115,131,125,126,53,51,34,29,17,10,15,November,Monday,1561,ID,Idaho
11/9/15,9,2,East,21,Urban,11,056P14,39,27,27,30,62,171,332,420,339,304,263,299,320,324,411,391,424,461,354,224,180,150,102,70,15,November,Monday,5724,KY,Kentucky
11/9/15,9,2,South,12,Rural,11,320112,102,47,26,28,17,28,64,93,208,215,241,224,205,281,333,306,257,237,149,105,66,60,62,32,15,November,Monday,3386,FL,Florida
11/9/15,9,2,North,12,Urban,11,720171,63,26,16,19,33,174,427,1176,1759,1387,1198,1250,1267,1269,1426,1509,1646,1472,1178,705,529,449,262,144,15,November,Monday,19384,FL,Florida
11/10/15,10,3,Southeast,16,Urban,11,211,20,5,8,14,8,24,90,302,389,296,321,368,435,403,380,509,553,707,488,289,301,185,90,40,15,November,Tuesday,6225,ID,Idaho
11/10/15,10,3,West,15,Urban,11,92016,44,17,14,17,46,0,237,0,248,215,219,290,0,300,332,365,450,459,270,170,121,93,85,61,15,November,Tuesday,4053,HI,Hawaii
11/11/15,11,4,North,13,Rural,11,13,76,56,44,49,93,243,340,484,470,585,539,579,663,688,731,883,843,915,652,470,319,206,157,186,15,November,Wednesday,10271,GA,Georgia
11/11/15,11,4,West,51,Urban,11,840066,293,217,210,226,400,734,1618,3071,2509,2256,2169,2379,2301,2162,2183,2170,2748,3388,1984,1217,932,758,538,428,15,November,Wednesday,36891,VA,Virginia
11/11/15,11,4,North,10,Rural,11,8065,1,2,0,8,10,27,57,52,21,48,46,33,30,36,35,40,55,45,20,16,21,18,5,3,15,November,Wednesday,629,DE,Delaware
11/11/15,11,4,West,28,Urban,11,300020,9,6,3,12,17,24,101,193,190,178,235,222,198,190,202,211,210,209,136,78,57,49,34,20,15,November,Wednesday,2784,MS,Mississippi
11/11/15,11,4,East,39,Rural,11,162,37,19,10,17,25,49,119,151,186,163,143,197,165,132,173,197,186,231,155,121,77,66,52,25,15,November,Wednesday,2696,OH,Ohio
11/12/15,12,5,West,15,Urban,11,000C6U,26,20,16,15,23,86,189,349,324,368,375,408,377,361,444,608,560,645,659,304,195,152,104,76,15,November,Thursday,6684,HI,Hawaii
11/12/15,12,5,West,4,Urban,11,101384,641,432,379,419,885,2699,5098,5676,5339,5741,4174,4255,4365,4649,4830,4272,3956,3821,3668,3146,2620,2072,1860,1124,15,November,Thursday,76121,AZ,Arizona
11/12/15,12,5,South,21,Rural,11,095P73,6,4,2,0,5,14,28,161,111,150,169,154,176,173,156,193,170,190,117,78,71,42,26,13,15,November,Thursday,2209,KY,Kentucky
11/12/15,12,5,North,55,Rural,11,660051,27,21,45,16,26,78,171,352,257,203,178,240,237,308,481,942,1222,1169,451,212,157,137,92,63,15,November,Thursday,7085,WI,Wisconsin
11/12/15,12,5,West,30,Rural,11,70,5,1,0,5,6,4,21,30,54,56,60,85,73,89,88,114,123,84,57,37,22,20,11,4,15,November,Thursday,1049,MT,Montana
11/12/15,12,5,West,34,Urban,11,W07140,52,29,27,18,77,232,476,599,497,465,436,406,395,444,421,494,529,492,396,270,208,150,139,84,15,November,Thursday,7336,NJ,New Jersey
11/13/15,13,6,West,39,Urban,11,531,74,58,46,88,191,528,897,747,609,592,608,605,669,645,878,975,856,803,668,542,384,266,226,169,15,November,Friday,12124,OH,Ohio
11/13/15,13,6,North,41,Rural,11,13001,0,0,1,0,2,4,13,15,13,19,10,14,22,21,17,11,13,11,4,5,5,2,2,3,15,November,Friday,207,OR,Oregon
11/13/15,13,6,North-South or Northeast-Southwest combined (ATR stations only),25,Rural,11,20312,8,4,2,4,12,52,96,238,208,170,140,158,180,155,209,223,230,229,135,74,80,58,45,27,15,November,Friday,2737,MA,Massachusetts
11/13/15,13,6,North,13,Rural,11,13,77,62,57,51,92,235,353,491,512,572,662,724,892,1017,1067,1125,1223,1306,1183,823,539,617,464,351,15,November,Friday,14495,GA,Georgia
11/13/15,13,6,East,51,Urban,11,781531,119,48,41,76,297,1078,1415,1546,1404,1076,962,924,876,943,1033,1192,1219,1304,1041,636,494,392,394,290,15,November,Friday,18800,VA,Virginia
11/14/15,14,7,North,53,Urban,11,R034NA,63,32,29,36,76,170,214,421,748,902,1137,1109,1131,1256,1199,1335,1257,1013,759,411,680,462,307,139,15,November,Saturday,14886,WA,Washington
11/15/15,15,1,South,51,Rural,11,180009,273,218,143,137,153,222,358,597,760,1062,1294,1411,1560,1615,1668,1663,1665,1476,1332,1032,808,527,465,252,15,November,Sunday,20691,VA,Virginia
11/15/15,15,1,South,5,Rural,11,170064,85,85,66,39,56,71,117,186,291,432,485,551,588,585,592,588,586,573,435,336,274,189,116,99,15,November,Sunday,7425,AR,Arkansas
11/15/15,15,1,West,30,Rural,11,121,32,30,21,19,27,38,61,88,139,222,262,291,345,348,359,330,347,342,256,197,158,109,75,39,15,November,Sunday,4135,MT,Montana
11/16/15,16,2,North,4,Rural,11,100825,3,4,7,23,44,136,115,163,112,88,88,76,89,95,89,83,57,56,48,25,25,9,8,14,15,November,Monday,1457,AZ,Arizona
11/16/15,16,2,North,2,Rural,11,519,13,4,4,4,28,76,91,121,104,69,95,102,150,146,127,181,189,207,89,67,62,37,18,11,15,November,Monday,1995,AK,Alaska
11/16/15,16,2,North,11,Urban,11,1295,389,246,164,105,96,196,515,1371,1675,1603,1329,1341,1051,843,809,796,744,751,658,669,667,575,458,483,15,November,Monday,17534,DC,District of Columbia
11/16/15,16,2,South,35,Urban,11,A40000,0,2,2,3,26,130,243,155,98,88,106,115,82,88,92,86,66,29,18,12,7,5,2,1,15,November,Monday,1456,NM,New Mexico
11/16/15,16,2,North,29,Rural,11,6101,155,56,56,64,135,250,296,299,349,366,383,355,373,411,383,425,414,367,299,209,171,148,113,52,15,November,Monday,6129,MO,Missouri
11/17/15,17,3,South,53,Rural,11,R045AA,37,34,31,37,135,469,720,796,618,523,487,697,584,597,741,789,833,684,390,253,145,132,88,62,15,November,Tuesday,9882,WA,Washington
11/17/15,17,3,South,26,Rural,11,37319,14,3,5,5,11,29,106,197,189,203,216,290,234,210,194,232,231,226,113,64,51,42,28,18,15,November,Tuesday,2911,MI,Michigan
11/17/15,17,3,North,13,Rural,11,236,1,0,1,3,2,14,15,18,18,4,12,16,9,13,14,14,21,18,20,10,7,5,1,1,15,November,Tuesday,237,GA,Georgia
11/17/15,17,3,North,36,Urban,11,1511,138,69,104,97,185,341,620,821,919,728,716,563,655,722,718,990,1124,1327,922,595,537,411,305,191,15,November,Tuesday,13798,NY,New York
11/18/15,18,4,East,21,Rural,11,043P08,4,2,2,2,3,12,22,66,109,53,56,65,36,66,70,100,84,75,34,41,33,28,14,5,15,November,Wednesday,982,KY,Kentucky
11/18/15,18,4,South,6,Urban,11,72130,1617,964,634,602,1373,3968,6263,8233,7911,6912,6674,6696,7299,7749,7854,7361,5789,4797,5529,7143,7194,5543,4142,2641,15,November,Wednesday,124888,CA,California
11/18/15,18,4,West,12,Urban,11,460305,36,26,17,23,52,311,737,790,719,485,459,509,525,672,514,570,663,653,344,288,227,146,106,59,15,November,Wednesday,8931,FL,Florida
11/18/15,18,4,South,19,Rural,11,242,39,25,28,53,115,318,603,642,501,414,384,415,400,364,397,447,489,438,269,158,120,110,70,71,15,November,Wednesday,6870,IA,Iowa
11/19/15,19,5,North,6,Urban,11,86050,346,276,231,252,467,676,880,873,881,934,988,1074,1163,1375,1614,1681,1721,1703,1533,1262,1124,955,705,489,15,November,Thursday,23203,CA,California
11/19/15,19,5,West,12,Rural,11,299936,102,78,63,89,107,150,245,254,291,342,372,384,361,344,363,355,359,293,249,205,277,172,171,120,15,November,Thursday,5746,FL,Florida
11/20/15,20,6,Southeast,15,Urban,11,98008,40,41,20,32,77,187,305,467,459,445,413,370,357,319,346,341,314,312,310,188,185,167,136,134,15,November,Friday,5965,HI,Hawaii
11/20/15,20,6,East,53,Rural,11,R078AA,7,9,9,10,31,87,170,192,215,163,203,182,174,200,216,187,160,176,110,55,32,32,21,14,15,November,Friday,2655,WA,Washington
11/20/15,20,6,East,28,Rural,11,710107,23,17,18,20,40,91,85,106,131,123,149,161,144,173,200,200,205,185,169,132,112,115,69,49,15,November,Friday,2717,MS,Mississippi
11/20/15,20,6,West,4,Urban,11,101389,774,484,424,459,1108,3293,6257,7330,6441,4561,4346,4262,4612,3581,4643,4547,4905,4470,4288,3359,2737,2569,2292,1837,15,November,Friday,83579,AZ,Arizona
11/21/15,21,7,North,38,Rural,11,265,2,0,6,1,2,2,2,8,33,43,63,72,55,32,51,33,35,26,20,14,22,8,10,9,15,November,Saturday,549,ND,North Dakota
11/21/15,21,7,South,55,Rural,11,10001,6,11,10,8,24,113,66,37,51,71,114,124,120,132,123,122,94,92,78,48,33,40,12,13,15,November,Saturday,1542,WI,Wisconsin
11/21/15,21,7,West,19,Rural,11,245,11,4,2,4,5,2,7,22,47,56,121,123,124,106,43,30,35,28,13,16,8,7,6,4,15,November,Saturday,824,IA,Iowa
11/22/15,22,1,West,36,Rural,11,5280,28,14,23,21,3,27,30,52,104,202,223,272,272,254,227,230,215,190,146,106,75,57,45,21,15,November,Sunday,2837,NY,New York
11/22/15,22,1,South,10,Urban,11,8012,10,5,6,2,4,6,21,30,79,102,126,106,120,118,120,102,91,66,80,52,28,28,20,10,15,November,Sunday,1332,DE,Delaware
11/22/15,22,1,North,55,Urban,11,150417,19,16,13,4,18,24,36,63,177,205,241,309,230,197,192,163,124,130,120,105,74,49,33,16,15,November,Sunday,2558,WI,Wisconsin
11/22/15,22,1,North,35,Urban,11,r02000,282,267,226,163,114,84,51,53,75,137,219,354,376,424,448,517,544,534,516,533,453,359,305,266,15,November,Sunday,7300,NM,New Mexico
11/23/15,23,2,West,12,Urban,11,30094,23,13,20,13,45,135,429,691,713,604,581,545,540,563,507,515,483,478,324,198,97,89,79,41,15,November,Monday,7726,FL,Florida
11/23/15,23,2,West,51,Urban,11,140072,171,93,78,108,198,576,1617,4050,3964,2104,1796,1757,1730,1821,1997,2256,3011,3602,2260,1337,875,671,462,297,15,November,Monday,36831,VA,Virginia
11/23/15,23,2,East,26,Rural,11,533269,4,3,4,8,16,25,50,81,83,79,72,79,106,105,108,123,102,105,65,44,29,29,9,9,15,November,Monday,1338,MI,Michigan
11/24/15,24,3,South,35,Urban,11,ALBWY0,29,13,14,3,24,71,287,649,530,519,515,617,643,594,648,691,749,731,529,367,248,187,107,58,15,November,Tuesday,8823,NM,New Mexico
11/24/15,24,3,East,40,Urban,11,AVC001,24,9,11,8,15,75,136,229,243,223,209,256,243,200,239,249,290,340,250,156,108,95,76,31,15,November,Tuesday,3715,OK,Oklahoma
11/24/15,24,3,North,47,Urban,11,45,41,40,47,57,100,198,278,346,277,327,305,378,386,409,447,487,504,460,306,275,251,198,169,122,15,November,Tuesday,6408,TN,Tennessee
11/24/15,24,3,East,39,Urban,11,121,191,138,97,87,101,240,395,450,386,538,612,612,663,656,814,903,907,601,562,804,643,575,498,373,15,November,Tuesday,11846,OH,Ohio
11/24/15,24,3,South,9,Urban,11,9033,377,328,398,419,522,1042,1735,2377,2263,2184,2272,2528,2657,2828,2874,2934,3146,2962,2197,1901,1253,1193,985,653,15,November,Tuesday,42028,CT,Connecticut
11/25/15,25,4,North,53,Urban,11,P1NAAA,338,278,266,308,470,749,1125,1353,1298,1273,1380,1571,1776,1804,1767,1679,1688,1677,1636,1503,1300,1191,920,696,15,November,Wednesday,28046,WA,Washington
11/25/15,25,4,East,20,Urban,11,9TCO37,28,27,11,13,9,25,91,188,218,250,292,326,360,325,363,358,401,356,261,186,132,106,104,54,15,November,Wednesday,4484,KS,Kansas
11/26/15,26,5,North,40,Rural,11,WIM030,357,281,194,162,105,172,226,276,417,556,795,942,865,670,584,694,750,856,764,682,640,533,446,394,15,November,Thursday,12361,OK,Oklahoma
11/26/15,26,5,South,50,Urban,11,00R022,57,37,33,24,38,84,92,192,226,376,560,599,554,402,373,361,373,316,291,322,242,177,113,79,15,November,Thursday,5921,VT,Vermont
11/26/15,26,5,South,12,Rural,11,349909,13,14,13,6,11,17,35,41,89,122,169,177,135,105,110,148,165,206,156,87,65,59,39,25,15,November,Thursday,2007,FL,Florida
11/26/15,26,5,East,26,Urban,11,419749,265,202,181,113,103,92,128,180,186,384,400,628,765,686,583,633,696,691,695,665,617,535,488,314,15,November,Thursday,10230,MI,Michigan
11/26/15,26,5,North,1,Urban,11,126,292,180,111,169,164,171,222,356,340,480,586,676,686,727,752,790,700,691,645,704,573,496,488,390,15,November,Thursday,11389,AL,Alabama
11/26/15,26,5,South,51,Urban,11,40713,176,107,66,59,59,109,119,205,307,366,534,549,607,552,582,666,641,588,687,792,641,592,457,362,15,November,Thursday,9823,VA,Virginia
11/27/15,27,6,South,36,Urban,11,7111,7,3,3,7,0,12,37,54,63,51,0,60,55,0,45,36,29,32,16,0,0,8,0,4,15,November,Friday,522,NY,New York
11/27/15,27,6,North-South or Northeast-Southwest combined (ATR stations only),45,Rural,11,141,154,47,57,192,82,152,159,238,301,403,539,693,658,701,641,575,546,510,464,341,259,249,167,160,15,November,Friday,8288,SC,South Carolina
11/27/15,27,6,East,12,Urban,11,860255,139,110,69,73,87,99,209,319,347,395,483,544,509,512,570,566,515,501,443,383,342,291,286,236,15,November,Friday,8028,FL,Florida
11/27/15,27,6,South,12,Urban,11,720171,325,228,222,140,245,389,652,964,936,1011,1123,1233,1339,1375,1418,1453,1365,1253,1101,930,836,789,650,510,15,November,Friday,20487,FL,Florida
11/27/15,27,6,East,32,Urban,11,33120,89,70,48,51,53,61,108,133,185,215,266,271,302,287,309,343,342,308,300,225,199,176,173,135,15,November,Friday,4649,NV,Nevada
11/27/15,27,6,West,8,Urban,11,205,3,5,3,6,7,18,30,71,72,122,188,216,298,323,309,324,329,236,126,44,32,19,19,12,15,November,Friday,2812,CO,Colorado
11/28/15,28,7,East,17,Urban,11,9100,46,28,29,18,39,62,90,163,220,324,460,509,512,477,471,376,399,344,277,289,193,154,114,99,15,November,Saturday,5693,IL,Illinois
11/28/15,28,7,East-West or Southeast-Northwest combined (ATR stations only),45,Rural,11,22,447,341,295,285,291,516,880,1304,1960,2549,2901,3312,3411,3438,3497,3325,3614,3166,2776,2178,1677,1339,1051,737,15,November,Saturday,45290,SC,South Carolina
11/28/15,28,7,East,16,Rural,11,17,0,1,0,0,0,9,18,15,29,41,57,60,64,71,66,64,62,46,41,25,10,6,6,2,15,November,Saturday,693,ID,Idaho
11/28/15,28,7,South,12,Urban,11,979913,134,86,52,36,48,58,166,210,342,490,776,1005,1245,1439,1384,1354,1269,1196,1073,867,744,628,425,289,15,November,Saturday,15316,FL,Florida
11/29/15,29,1,East,13,Urban: Collector,11,85,141,99,106,88,79,59,49,101,176,277,339,394,497,493,462,481,516,561,533,453,348,288,242,128,15,November,Sunday,6910,GA,Georgia
11/29/15,29,1,South,12,Urban,11,700284,30,24,11,7,9,24,48,73,109,200,282,307,365,382,325,327,294,251,209,172,120,52,35,21,15,November,Sunday,3677,FL,Florida
12/1/15,1,3,South,49,Urban,12,623,15,6,9,27,34,99,167,370,371,342,357,398,405,441,441,429,392,397,272,165,186,134,56,25,15,December,Tuesday,5538,UT,Utah
12/1/15,1,3,West,6,Rural,12,36100,45,38,56,108,284,661,1018,853,641,523,449,438,449,441,496,517,537,460,303,200,151,147,82,59,15,December,Tuesday,8956,CA,California
12/1/15,1,3,North,6,Rural,12,18070,17,18,12,14,32,59,117,148,175,187,242,223,307,288,378,366,350,258,172,110,86,67,108,28,15,December,Tuesday,3762,CA,California
12/1/15,1,3,Southeast,15,Rural,12,30121,48,26,25,77,75,144,455,586,679,827,916,782,873,801,957,1024,1117,972,718,407,440,377,272,150,15,December,Tuesday,12748,HI,Hawaii
12/1/15,1,3,South,13,Urban,12,333,339,203,180,208,399,858,1459,1672,1633,1539,1528,1496,1648,1837,1906,1460,1174,1643,1621,1674,1302,1170,862,618,15,December,Tuesday,28429,GA,Georgia
12/1/15,1,3,Southeast,15,Urban,12,37052,73,36,26,54,105,110,224,420,361,409,432,467,500,550,661,789,927,1001,819,516,371,308,216,140,15,December,Tuesday,9515,HI,Hawaii
12/1/15,1,3,South,42,Urban,12,810,50,27,24,57,110,358,733,1047,1014,793,764,786,773,713,845,918,1012,929,648,535,411,284,159,101,15,December,Tuesday,13091,PA,Pennsylvania
12/1/15,1,3,South,31,Rural,12,5,20,12,7,9,35,178,517,959,637,422,394,417,467,465,511,673,826,999,695,380,308,194,88,39,15,December,Tuesday,9252,NE,Nebraska
12/1/15,1,3,North,51,Rural,12,789185,2,1,3,0,5,7,14,17,12,9,12,7,7,7,11,5,6,7,4,3,0,0,0,4,15,December,Tuesday,143,VA,Virginia
12/2/15,2,4,West,13,Rural,12,204,10,10,10,13,18,50,97,107,127,108,92,126,124,99,130,186,172,208,123,107,75,49,27,16,15,December,Wednesday,2084,GA,Georgia
12/2/15,2,4,East,53,Urban,12,R116AA,41,26,18,40,125,253,415,546,540,502,517,522,648,738,929,1340,1476,1277,670,411,286,202,73,52,15,December,Wednesday,11647,WA,Washington
12/2/15,2,4,South,10,Urban,12,8030,69,33,15,7,13,42,175,628,1021,959,701,697,761,772,818,734,813,907,885,705,536,366,225,146,15,December,Wednesday,12028,DE,Delaware
12/2/15,2,4,South,51,Rural,12,180018,294,290,238,243,270,414,596,896,942,963,828,1103,1274,1210,1240,1346,1305,1145,829,751,763,617,458,406,15,December,Wednesday,18421,VA,Virginia
12/2/15,2,4,East,56,Rural,12,0013NE,6,2,9,8,10,11,14,39,50,36,59,62,65,63,58,66,54,56,35,25,32,28,10,7,15,December,Wednesday,805,WY,Wyoming
12/2/15,2,4,East,41,Urban,12,26002,409,289,259,443,992,2891,4345,4670,4698,4540,4276,4291,4135,4110,4102,4148,3346,3329,4301,3683,2668,2091,1279,763,15,December,Wednesday,70058,OR,Oregon
12/3/15,3,5,North,35,Rural,12,WHIT01,0,0,0,0,0,5,8,21,13,29,27,27,13,18,26,15,11,15,13,8,6,1,1,2,15,December,Thursday,259,NM,New Mexico
12/3/15,3,5,North,8,Rural,12,215,10,14,13,27,42,53,123,94,107,111,85,72,73,82,64,84,93,114,60,40,38,26,27,14,15,December,Thursday,1466,CO,Colorado
